Trait	Log2SizeOE	-logCOLOC p	Test Annotation	Test	TraitC	TraitR	Repeat	SizeOE	Network
EFO_0007117_GCST90100574	0.0408326389391235	0.1359044265757525	0.0503478916190542	Network Dilution			1.0	1.0287073649017906	StringHC
EFO_0007117_GCST90092502	0.3082845952376616	2.226798857643656	0.0503478916190542	Network Dilution			1.0	1.2382345287979255	StringHC
EFO_0006501_GCST010538	0.0096230592407024	0.0296996245978223	0.0503478916190542	Network Dilution			1.0	1.00669249168472	StringHC
EFO_0007117_GCST90092504	0.2323323624566307	1.3207538545861408	0.0503478916190542	Network Dilution			1.0	1.1747325703504619	StringHC
EFO_0008036_GCST90094960	-0.0552956257955505	0.1952473978495395	0.0503478916190542	Network Dilution			1.0	0.9623972159773337	StringHC
EFO_0007117_GCST90092503	-0.0726913611654613	0.2330669061627161	0.0503478916190542	Network Dilution			1.0	0.9508624995197664	StringHC
EFO_0007117_GCST90092505	0.0735302871100326	0.2413908573402563	0.0503478916190542	Network Dilution			1.0	1.0522884946687152	StringHC
EFO_0009863_GCST007710	-0.0391507103698656	0.1268538486717443	0.0503478916190542	Network Dilution			1.0	0.9732277011337249	StringHC
EFO_0004343_GCST008996	-0.415245565289957	2.2320282786183814	0.0503478916190542	Network Dilution			1.0	0.749891842522713	StringHC
EFO_0005213_GCST009414	0.0036353589340599	0.0111290339353547	0.0503478916190542	Network Dilution			1.0	1.0025230162575816	StringHC
EFO_0004741_GCST008062	-0.0623283351371798	0.1986649043254534	0.0503478916190542	Network Dilution			1.0	0.9577172317496688	StringHC
EFO_0010156_GCST010572	0.0020169390560682	0.0062111861812946	0.0503478916190542	Network Dilution			1.0	1.0013990133274426	StringHC
EFO_0006501_GCST010541	-0.2612753328212125	1.4041732229267767	0.0503478916190542	Network Dilution			1.0	0.8343500334527136	StringHC
EFO_0008036_GCST90094959	-0.0133916242932733	0.042584285277331	0.0503478916190542	Network Dilution			1.0	0.9907605815534204	StringHC
EFO_0004343_GCST008998	-0.1422249036839116	0.5238932831598085	0.0503478916190542	Network Dilution			1.0	0.9061206708778043	StringHC
EFO_0005213_GCST90000654	0.227428090052315	1.2839966563652008	0.0503478916190542	Network Dilution			1.0	1.1707459847071306	StringHC
EFO_0006332_GCST90100525	-0.2432014441349378	1.084864093377988	0.0503478916190542	Network Dilution			1.0	0.8448684068336101	StringHC
EFO_0005213_GCST006366	-0.4332881891920436	2.877456475931245	0.0503478916190542	Network Dilution			1.0	0.7405719494132391	StringHC
EFO_0010225_GCST90060164	0.3046904821930526	2.3444774037465823	0.0503478916190542	Network Dilution			1.0	1.2351536171187385	StringHC
EFO_0000731_GCST90018934	-0.02835153472281	0.0973445247820741	0.0503478916190542	Network Dilution			1.0	0.9805400512897873	StringHC
EFO_0005423_GCST008789	0.0049975071939507	0.0149779178904648	0.0503478916190542	Network Dilution			1.0	1.003470014630746	StringHC
EFO_0004343_GCST008997	-0.0001260552245412	0.0003041125891607	0.0503478916190542	Network Dilution			1.0	0.9999126289935831	StringHC
EFO_0004343_GCST90278649	-0.014928884966447	0.044360346976748	0.0503478916190542	Network Dilution			1.0	0.9897054409462233	StringHC
EFO_0000731_GCST009158	0.1718063354770251	0.8941493256148565	0.0503478916190542	Network Dilution			1.0	1.1264680035152193	StringHC
EFO_0006525_GCST90179151	-0.0435990270038627	0.1372129017646556	0.0503478916190542	Network Dilution			1.0	0.9702315325248071	StringHC
EFO_0004343_GCST90103754	-0.0247720861006326	0.076704159344496	0.0503478916190542	Network Dilution			1.0	0.9829758747214196	StringHC
EFO_0010225_GCST90060151	0.1623879863099815	0.8735438865681957	0.0503478916190542	Network Dilution			1.0	1.1191380321694298	StringHC
EFO_0000731_GCST90018714	-0.1915024920350719	0.8722474841670267	0.0503478916190542	Network Dilution			1.0	0.8756932571619198	StringHC
EFO_0010821_GCST90016673	-0.2135373817624626	0.9901243662878398	0.0503478916190542	Network Dilution			1.0	0.862420046474858	StringHC
EFO_0004741_GCST90103632	-0.1246306343566441	0.4641997091751023	0.0503478916190542	Network Dilution			1.0	0.9172388489962786	StringHC
EFO_0004237_GCST90018847	-0.0862771290927946	0.3278097488117474	0.0503478916190542	Network Dilution			1.0	0.94195031611214	StringHC
EFO_0004741_GCST90018728	-0.4021642948150569	2.27992342723186	0.0503478916190542	Network Dilution			1.0	0.7567222156826475	StringHC
EFO_0600008_GCST90268467	0.2554228256672568	1.981715691573469	0.0503478916190542	Network Dilution			1.0	1.193685537627919	StringHC
EFO_0004741_GCST90278623	-0.1360227683532344	0.5316526695878427	0.0503478916190542	Network Dilution			1.0	0.9100244621254497	StringHC
EFO_0004741_GCST90018948	0.1269777237935927	0.5110264752734917	0.0503478916190542	Network Dilution			1.0	1.092003684325474	StringHC
EFO_0010821_GCST90267352	-0.4337865221279939	2.858863909879261	0.0503478916190542	Network Dilution			1.0	0.7403161866552037	StringHC
EFO_0021898_GCST90269581	0.183106753537887	0.9863203027088074	0.0503478916190542	Network Dilution			1.0	1.1353261085308246	StringHC
EFO_0005213_GCST90000654	0.7865503733673833	23.218029326087446	0.8190291749915289	Network Dilution			2.0	1.724945013369927	StringHC
EFO_0005213_GCST009414	-0.1468085372142843	0.8699880503280958	0.8190291749915289	Network Dilution			2.0	0.9032463737314701	StringHC
EFO_0005213_GCST006366	1.0514206637571983	42.732828271596986	0.8190291749915289	Network Dilution			2.0	2.072569762847323	StringHC
EFO_0006501_GCST010541	0.1855418627546837	1.1591414459581206	0.8190291749915289	Network Dilution			2.0	1.1372440312457797	StringHC
EFO_0006501_GCST010538	-0.0763902897677087	0.315244377891376	0.8190291749915289	Network Dilution			2.0	0.9484277039427494	StringHC
EFO_0008036_GCST90094960	2.0769096607201742	250.0	0.8190291749915289	Network Dilution			2.0	4.219025071328842	StringHC
EFO_0010156_GCST010572	-0.3524968742213188	2.009172949432521	0.8190291749915289	Network Dilution			2.0	0.7832273915230062	StringHC
EFO_0008036_GCST90094959	1.7082271152263864	232.99956592252067	0.8190291749915289	Network Dilution			2.0	3.267590322002804	StringHC
EFO_0004741_GCST008062	-0.1107394211206334	0.4455108399961811	0.8190291749915289	Network Dilution			2.0	0.9261132815540025	StringHC
EFO_0006332_GCST90100525	0.6957013691210681	10.094743951251548	0.8190291749915289	Network Dilution			2.0	1.6196716483840095	StringHC
EFO_0007117_GCST90100574	0.1195996523716344	0.5570501304221384	0.8190291749915289	Network Dilution			2.0	1.0864333356253868	StringHC
EFO_0007117_GCST90092503	0.4930411129949635	6.612788199686269	0.8190291749915289	Network Dilution			2.0	1.407408482175244	StringHC
EFO_0009863_GCST007710	-0.8707953285052104	9.54882784248746	0.8190291749915289	Network Dilution			2.0	0.5468453027989143	StringHC
EFO_0006525_GCST007459	1.712430160159192	127.1305922506178	0.8190291749915289	Network Dilution			2.0	3.277123767101495	StringHC
EFO_0007117_GCST90100572	-0.0359978841898448	0.131767131577535	0.8190291749915289	Network Dilution			2.0	0.9753568919536467	StringHC
EFO_0007117_GCST90100573	0.7429836601172424	14.846185135655473	0.8190291749915289	Network Dilution			2.0	1.6736335297803655	StringHC
EFO_0004343_GCST008996	0.3349194481805042	2.9706162223147903	0.8190291749915289	Network Dilution			2.0	1.26130698271487	StringHC
EFO_0000731_GCST009158	0.538983744675896	7.432620692349022	0.8190291749915289	Network Dilution			2.0	1.4529486786238963	StringHC
EFO_0007117_GCST90092502	-0.129529665877959	0.5700863022362455	0.8190291749915289	Network Dilution			2.0	0.914129417692363	StringHC
EFO_0004343_GCST008998	0.0665616502496156	0.2632052450756393	0.8190291749915289	Network Dilution			2.0	1.0472178911358823	StringHC
EFO_0010225_GCST90060164	1.1023697183373733	46.38753403604686	0.8190291749915289	Network Dilution			2.0	2.1470707304378	StringHC
EFO_0010821_GCST90016673	2.373255025976246	250.0	0.8190291749915289	Network Dilution			2.0	5.1810877781393145	StringHC
EFO_0007117_GCST90092504	-0.1354120733458292	0.6122543403911364	0.8190291749915289	Network Dilution			2.0	0.9104097584083372	StringHC
EFO_0007117_GCST90092505	0.0451720318445003	0.1572036048244198	0.8190291749915289	Network Dilution			2.0	1.0318062080340185	StringHC
EFO_0005423_GCST008789	-0.1604657416480318	0.8236193077567295	0.8190291749915289	Network Dilution			2.0	0.8947361788464205	StringHC
EFO_0000731_GCST90018714	1.7520204203065046	177.07727454200673	0.8190291749915289	Network Dilution			2.0	3.36829948994322	StringHC
EFO_0004741_GCST90018728	0.6101439885180024	10.61475131759678	0.8190291749915289	Network Dilution			2.0	1.5264115452218692	StringHC
EFO_0004237_GCST90018847	1.0314791154777532	44.65227978296596	0.8190291749915289	Network Dilution			2.0	2.044118899582659	StringHC
EFO_0004343_GCST008997	1.1135387836439032	49.46648213798304	0.8190291749915289	Network Dilution			2.0	2.163757445084142	StringHC
EFO_0004343_GCST90103754	-0.1757245449666954	0.8016178699917057	0.8190291749915289	Network Dilution			2.0	0.8853227839014819	StringHC
EFO_0010225_GCST90060151	1.392207005345398	90.3711004355794	0.8190291749915289	Network Dilution			2.0	2.6247991019148924	StringHC
EFO_0004741_GCST90278623	-0.035321652564082	0.1388241644869712	0.8190291749915289	Network Dilution			2.0	0.9758141762452109	StringHC
EFO_0010821_GCST90267352	2.632822680442872	250.0	0.8190291749915289	Network Dilution			2.0	6.202383277983981	StringHC
EFO_0004741_GCST90103632	0.3652167984883452	3.064240896254688	0.8190291749915289	Network Dilution			2.0	1.2880751782242386	StringHC
EFO_0004343_GCST90278649	0.6111141488011951	11.886390848926972	0.8190291749915289	Network Dilution			2.0	1.5274383470339923	StringHC
EFO_0600008_GCST90268467	1.5807230902497134	125.81022904365312	0.8190291749915289	Network Dilution			2.0	2.991197333561234	StringHC
EFO_0000731_GCST90018934	0.9554965053110988	32.20148746696865	0.8190291749915289	Network Dilution			2.0	1.9392469133029342	StringHC
EFO_0021898_GCST90269581	1.2934545138900495	71.83953146888096	0.8190291749915289	Network Dilution			2.0	2.4511427625041406	StringHC
EFO_0004741_GCST90018948	0.809353662647544	22.15174928532296	0.8190291749915289	Network Dilution			2.0	1.7524261677022972	StringHC
EFO_0006525_GCST90179151	1.5363392684376338	112.7996968170184	0.8190291749915289	Network Dilution			2.0	2.900575693529417	StringHC
EFO_0008036_GCST90094959	1.2603398111779405	77.2003149090909	0.6716411370885765	Network Dilution			2.0	2.395521581933828	StringHC
EFO_0009863_GCST007710	-0.1660611953255159	0.7194216296319237	0.6716411370885765	Network Dilution			2.0	0.8912726896540748	StringHC
EFO_0008036_GCST90094960	1.7548865058274583	242.1727599940297	0.6716411370885765	Network Dilution			2.0	3.3749976692005044	StringHC
EFO_0005213_GCST90000654	0.7004162664504321	15.746661994673891	0.6716411370885765	Network Dilution			2.0	1.624973585070646	StringHC
EFO_0005213_GCST009414	-0.0351307496255516	0.1297717209882055	0.6716411370885765	Network Dilution			2.0	0.975943308261329	StringHC
EFO_0004741_GCST008062	-0.2885612265318234	1.5877074906769535	0.6716411370885765	Network Dilution			2.0	0.8187181442388731	StringHC
EFO_0010156_GCST010572	-0.32814464265189	1.7115271994002177	0.6716411370885765	Network Dilution			2.0	0.796560230231602	StringHC
EFO_0006501_GCST010538	0.3848017069264201	5.126040345256647	0.6716411370885765	Network Dilution			2.0	1.3056803138468605	StringHC
EFO_0006501_GCST010541	-0.5169711621175732	3.7155692661554807	0.6716411370885765	Network Dilution			2.0	0.6988374547757532	StringHC
EFO_0006332_GCST90100525	0.4119432687217608	3.877784121727173	0.6716411370885765	Network Dilution			2.0	1.3304767215488316	StringHC
EFO_0005213_GCST006366	0.7029731270106214	15.373865021364612	0.6716411370885765	Network Dilution			2.0	1.627856047886707	StringHC
EFO_0006525_GCST007459	1.6983781379114258	125.22606735253235	0.6716411370885765	Network Dilution			2.0	3.245359136434898	StringHC
EFO_0005423_GCST008789	-0.0400363144241083	0.1372724716820254	0.6716411370885765	Network Dilution			2.0	0.9726304647886317	StringHC
EFO_0007117_GCST90100572	0.2583904071250155	1.7999707334462296	0.6716411370885765	Network Dilution			2.0	1.1961434408792055	StringHC
EFO_0007117_GCST90100573	0.6084332989627977	9.569441230477242	0.6716411370885765	Network Dilution			2.0	1.5246026606775467	StringHC
EFO_0007117_GCST90092504	-0.1021708412387319	0.3689623034632596	0.6716411370885765	Network Dilution			2.0	0.9316301008846289	StringHC
EFO_0007117_GCST90092503	0.1288660481718244	0.5797141150580821	0.6716411370885765	Network Dilution			2.0	1.0934339292548247	StringHC
EFO_0007117_GCST90092505	0.0491976445779525	0.1673633724032966	0.6716411370885765	Network Dilution			2.0	1.0346893209170616	StringHC
EFO_0007117_GCST90100574	0.1274324117838931	0.5840255886234341	0.6716411370885765	Network Dilution			2.0	1.092347900669164	StringHC
EFO_0007117_GCST90092502	-0.0931893903064579	0.3609121289162627	0.6716411370885765	Network Dilution			2.0	0.9374480245550901	StringHC
EFO_0000731_GCST009158	0.2611499737045162	1.678194516142461	0.6716411370885765	Network Dilution			2.0	1.1984335966511377	StringHC
EFO_0004343_GCST008996	0.1168819525087144	0.5433303705762424	0.6716411370885765	Network Dilution			2.0	1.0843886758839705	StringHC
EFO_0004343_GCST008997	0.873615775772446	23.13602321609561	0.6716411370885765	Network Dilution			2.0	1.8322492525255891	StringHC
EFO_0004343_GCST008998	0.0597609539073915	0.2107719427326648	0.6716411370885765	Network Dilution			2.0	1.0422930446983363	StringHC
EFO_0004343_GCST90103754	-0.1665766311040751	0.7956086680807003	0.6716411370885765	Network Dilution			2.0	0.8909543189901566	StringHC
EFO_0010225_GCST90060151	0.9350149853983634	28.97305837204097	0.6716411370885765	Network Dilution			2.0	1.9119104942642686	StringHC
EFO_0004741_GCST90018728	0.4073085900086866	4.283746174103963	0.6716411370885765	Network Dilution			2.0	1.3262094038917387	StringHC
EFO_0010225_GCST90060164	0.9893702934120302	32.723538195826755	0.6716411370885765	Network Dilution			2.0	1.9853182513188756	StringHC
EFO_0004741_GCST90103632	0.1453635392365813	0.679853713888946	0.6716411370885765	Network Dilution			2.0	1.1060093172906122	StringHC
EFO_0000731_GCST90018714	1.5359058094209357	97.3735569746687	0.6716411370885765	Network Dilution			2.0	2.8997043438708214	StringHC
EFO_0010821_GCST90016673	1.960023562934189	211.3888079391316	0.6716411370885765	Network Dilution			2.0	3.8906833340324685	StringHC
EFO_0004237_GCST90018847	0.8885706131850579	29.238899461041857	0.6716411370885765	Network Dilution			2.0	1.8513409516618509	StringHC
EFO_0000731_GCST90018934	0.7892431466396417	18.711080394338275	0.6716411370885765	Network Dilution			2.0	1.728167609418894	StringHC
EFO_0021898_GCST90269581	1.1731273152269694	53.75178143880993	0.6716411370885765	Network Dilution			2.0	2.25499981516395	StringHC
EFO_0004741_GCST90018948	0.7666049773590579	17.007932739972333	0.6716411370885765	Network Dilution			2.0	1.7012615747933626	StringHC
EFO_0010821_GCST90267352	2.03357307384476	249.99999999989348	0.6716411370885765	Network Dilution			2.0	4.094175863016927	StringHC
EFO_0006525_GCST90179151	1.5204426552124664	91.0175930711362	0.6716411370885765	Network Dilution			2.0	2.868790578287785	StringHC
EFO_0004343_GCST90278649	0.5233014929657294	7.808548985535104	0.6716411370885765	Network Dilution			2.0	1.4372404982433726	StringHC
EFO_0600008_GCST90268467	1.180858675755794	52.25774633009341	0.6716411370885765	Network Dilution			2.0	2.2671167313214773	StringHC
EFO_0004741_GCST90278623	-0.2094122574536028	1.167938385409273	0.6716411370885765	Network Dilution			2.0	0.8648895086891226	StringHC
EFO_0006501_GCST010541	-0.121037148602852	0.5179844235492883	0.5514111372054167	Network Dilution			2.0	0.9195263685491835	StringHC
EFO_0008036_GCST90094960	1.5042208859336716	113.2671239586373	0.5514111372054167	Network Dilution			2.0	2.8367143574114615	StringHC
EFO_0006332_GCST90100525	-0.07775207847328	0.2347040703019434	0.5514111372054167	Network Dilution			2.0	0.9475328864472558	StringHC
EFO_0008036_GCST90094959	1.1911661490164829	62.46243274284733	0.5514111372054167	Network Dilution			2.0	2.283372365339579	StringHC
EFO_0009863_GCST007710	-0.2985239119002079	1.6232406045951202	0.5514111372054167	Network Dilution			2.0	0.8130838746834478	StringHC
EFO_0006525_GCST007459	1.3636649530410223	69.41600820080168	0.5514111372054167	Network Dilution			2.0	2.5733807913392424	StringHC
EFO_0005213_GCST009414	-0.0227352792383635	0.0737090131151366	0.5514111372054167	Network Dilution			2.0	0.9843646269715908	StringHC
EFO_0007117_GCST90100572	0.0965131289781152	0.4364002711184689	0.5514111372054167	Network Dilution			2.0	1.0691862052230883	StringHC
EFO_0007117_GCST90092502	-0.1417363957435922	0.6001532872870776	0.5514111372054167	Network Dilution			2.0	0.9064275424483256	StringHC
EFO_0005213_GCST90000654	0.5789113810439004	9.048128442871636	0.5514111372054167	Network Dilution			2.0	1.4937217009755868	StringHC
EFO_0005213_GCST006366	-0.0185163799497774	0.0597326085539879	0.5514111372054167	Network Dilution			2.0	0.987247435383542	StringHC
EFO_0004741_GCST008062	0.1607450663188023	0.7549811292622469	0.5514111372054167	Network Dilution			2.0	1.1178642995545103	StringHC
EFO_0010156_GCST010572	-0.0031677267868562	0.0086409973620497	0.5514111372054167	Network Dilution			2.0	0.9978067078967929	StringHC
EFO_0006501_GCST010538	0.3464480647049948	3.719194071606333	0.5514111372054167	Network Dilution			2.0	1.2714265010079184	StringHC
EFO_0007117_GCST90100573	0.4052353581053471	4.222863287495827	0.5514111372054167	Network Dilution			2.0	1.3243049369772741	StringHC
