Entrez	Mean_mRNA	n_Expressed
6734.0	95.77903888888889	54
6836.0	95.76089074074076	54
3182.0	95.68939629629634	54
1431.0	95.60360000000001	54
10632.0	95.4680222222222	54
7417.0	95.44476296296297	54
63036.0	95.36969122407407	6
10456.0	95.30718518518516	54
5695.0	95.27585925925925	54
23492.0	95.23121018518519	54
10957.0	95.12711666666665	54
3183.0	95.06232962962962	54
229.0	95.04655759259259	13
10960.0	95.03717037037039	54
26012.0	95.01586796296297	54
10594.0	94.89083333333335	54
8301.0	94.7611685185185	54
7917.0	94.56820000000003	54
6386.0	94.56138888888889	54
5518.0	94.55517407407407	54
11338.0	94.5393703703704	54
5870.0	94.51520000000002	54
10972.0	94.30951666666667	54
7138.0	94.23010466666663	31
30815.0	94.16015555555558	54
1513.0	94.13086851851851	54
998.0	94.10777777777777	54
8848.0	93.8896231481481	54
1339.0	93.8149134444444	33
6429.0	93.80147222222224	54
64855.0	93.79826937037036	53
4837.0	93.74219646296295	43
4059.0	93.62840283333331	53
2171.0	93.5234701851852	54
713.0	93.43886542592591	52
9403.0	93.36671296296298	54
8991.0	93.34494566666666	53
2079.0	93.23137037037039	54
5709.0	93.15159074074073	54
4070.0	93.11386451851853	36
51371.0	93.00960000000003	54
2217.0	92.96646962962961	54
4624.0	92.96496378703708	4
10093.0	92.77293148148148	54
10552.0	92.57418148148146	54
7805.0	92.41350896296296	53
26073.0	92.40140555555553	54
5687.0	92.30818703703707	54
516.0	92.2981777777778	54
57414.0	92.29417962962964	54
10312.0	92.24999537037037	54
341.0	92.21691037037041	51
9948.0	92.14290925925927	54
3692.0	92.03435740740741	54
6170.0	92.00470370370373	54
115098.0	91.94965925925928	54
6856.0	91.81155740740739	54
56904.0	91.80765740740743	54
6950.0	91.70018148148148	54
3398.0	91.67542537037035	54
7916.0	91.479	54
11273.0	91.45571296296296	54
2331.0	91.43905429629628	45
10409.0	91.39690444444444	54
84518.0	91.35161107407409	45
81603.0	91.24105185185186	54
11180.0	91.09068703703704	54
27339.0	91.02090185185186	54
5573.0	90.90659814814818	54
7323.0	90.89258148148147	54
4832.0	90.77547407407408	54
4634.0	90.74194240740738	50
55861.0	90.65028925925927	54
2319.0	90.45882037037036	54
54587.0	90.38864857407404	53
6431.0	90.32065555555558	54
3608.0	90.28882962962965	54
908.0	89.99963333333334	54
389541.0	89.9806	54
64710.0	89.93359222222225	54
8175.0	89.87464629629632	54
10791.0	89.82327037037038	54
3420.0	89.68503518518519	54
3188.0	89.63232222222221	54
23154.0	89.38368222222223	54
8581.0	89.36172228518518	13
7763.0	89.338487037037	54
274.0	89.33520574074073	54
1176.0	89.30540925925926	54
9784.0	89.25488148148146	54
7305.0	89.22955690740743	53
57136.0	89.22929444444443	54
2314.0	89.22362962962967	54
28912.0	89.18716935185185	37
483.0	89.16982018518517	54
1175.0	89.13615185185184	54
56882.0	89.11075740740743	54
1584.0	88.92469126851842	2
8904.0	88.84937962962964	54
3032.0	88.83060555555555	54
140467.0	88.77616148148147	54
51094.0	88.77399629629627	54
1654.0	88.69715000000002	54
8636.0	88.62901111111113	54
3185.0	88.52928518518517	54
5719.0	88.48315000000002	54
51629.0	88.43917777777777	54
2550.0	88.2368412962963	54
10174.0	88.23184222222218	54
81628.0	88.18739814814818	54
653499.0	88.15349555555552	10
694.0	88.11972592592593	54
8613.0	88.03153559259259	52
153527.0	87.74840185185184	54
377.0	87.71419685185182	54
598.0	87.64760925925927	54
3486.0	87.63814988888889	52
58476.0	87.57836925925929	54
4710.0	87.50498148148151	54
6428.0	87.49559814814815	54
11316.0	87.46886481481482	54
16.0	87.44241037037037	54
3423.0	87.41429222222222	54
5360.0	87.3961775925926	54
5605.0	87.3316685185185	54
9921.0	87.21305185185184	54
140823.0	87.16599444444445	54
1743.0	87.13882037037037	54
128.0	87.04533500000001	54
27295.0	87.03318022222227	51
3300.0	86.86425185185188	54
6690.0	86.80116654444446	14
93099.0	86.79558807407408	50
5226.0	86.77225000000001	54
51593.0	86.71343148148149	54
4035.0	86.5641801296296	53
83719.0	86.54775000000005	54
9322.0	86.50220629629631	54
23645.0	86.49921666666663	54
10726.0	86.41866851851853	54
10694.0	86.27542222222222	54
10120.0	86.25562407407406	54
2806.0	86.23894259259258	54
26994.0	86.07600370370368	54
392.0	86.02230555555558	54
5708.0	86.01511296296295	54
1639.0	85.7386537037037	54
25789.0	85.72072377777776	49
5414.0	85.59657901851854	52
8761.0	85.50018703703705	54
310.0	85.38445740740738	54
9551.0	85.24788703703705	54
54998.0	85.13820555555556	54
1346.0	85.09648853703705	52
2114.0	85.09592666666666	54
7905.0	84.97543888888889	54
9049.0	84.92292777777782	54
10180.0	84.84615740740745	54
9040.0	84.83483703703705	54
11117.0	84.77948861111109	53
1345.0	84.72226925925925	54
10955.0	84.5163425925926	54
333.0	84.45605542592597	44
5516.0	84.39422407407409	54
3512.0	84.39396018518518	35
10768.0	84.1935388888889	54
8073.0	84.13595000000004	54
10952.0	84.11787962962963	54
84324.0	84.10309814814815	54
6749.0	84.04512592592592	54
3418.0	83.95896537037036	54
1397.0	83.89165394444444	53
58190.0	83.86657407407408	54
7360.0	83.84788148148148	54
1314.0	83.82412037037037	54
415116.0	83.7944925925926	54
51107.0	83.7057851851852	54
10382.0	83.68545481481486	27
27020.0	83.62644999999999	54
8733.0	83.60276851851852	54
4014.0	83.43328979629631	5
712.0	83.40538103703703	52
10576.0	83.33141851851852	54
823.0	83.23459814814815	54
29937.0	83.18073333333332	54
5121.0	83.09996630555558	42
9130.0	83.08564814814817	54
5894.0	83.07845740740741	54
387066.0	83.07231666666667	54
8237.0	83.07221222222225	54
2521.0	83.04851481481482	54
22820.0	83.04456481481482	54
2665.0	83.03930185185183	54
11188.0	83.02188333333335	54
6390.0	82.9881240740741	54
1265.0	82.86181148148147	54
114932.0	82.82656666666668	54
1514.0	82.78403001851851	53
4134.0	82.78308907407406	54
149603.0	82.60171851851854	54
4477.0	82.59256822592592	10
3297.0	82.56357592592592	54
5434.0	82.53456666666668	54
90121.0	82.37462962962961	54
79188.0	82.36232777777776	54
2180.0	82.35650722222223	54
54890.0	82.31817222222224	54
9114.0	82.27335740740739	54
25999.0	82.21890294444448	53
708.0	82.2161611111111	54
27076.0	82.20385172222224	35
56910.0	82.17652592592594	54
7422.0	82.14170777777775	54
10186.0	82.13605985185183	53
5714.0	82.06448703703703	54
55049.0	82.05574629629629	54
103.0	82.02253518518519	54
2355.0	81.90459074074076	54
9295.0	81.88801111111113	54
10542.0	81.88621666666668	54
3113.0	81.55324037037036	54
57062.0	81.35940370370369	54
11007.0	81.30606666666667	54
4947.0	81.29298333333334	54
9341.0	81.22233703703702	54
54206.0	81.1611115740741	53
3337.0	81.1307462962963	54
29085.0	81.05132592592592	54
1316.0	81.02039277777779	54
23480.0	81.01575925925927	54
989.0	80.99488888888888	54
116983.0	80.9461148148148	54
56005.0	80.7505	54
5693.0	80.74976111111108	54
340371.0	80.7113738888889	54
6414.0	80.67762248148149	52
64951.0	80.6615351851852	54
360.0	80.57507201851853	43
27166.0	80.54880925925927	54
11345.0	80.54528333333332	54
10749.0	80.44422148148149	54
6301.0	80.42076111111112	54
9446.0	80.3379074074074	54
5496.0	80.26388333333335	54
7132.0	80.21429444444446	54
7922.0	80.18177962962963	54
50486.0	80.16767703703702	54
10181.0	80.1612037037037	54
23641.0	80.07015329629628	53
54386.0	80.06540370370374	54
51160.0	80.05365740740739	54
445.0	80.01082857407408	53
10491.0	79.96771296296298	54
23478.0	79.89895185185185	54
374882.0	79.87243148148147	54
79447.0	79.8460388888889	54
8804.0	79.76390185185186	54
1912.0	79.6404111111111	54
354.0	79.60712936962965	5
26133.0	79.59484074074074	54
514.0	79.57632037037038	54
10370.0	79.52677185185185	54
1611.0	79.44862870370369	54
12.0	79.35474890740737	52
10580.0	79.34563414814814	51
5869.0	79.31335925925929	54
6829.0	79.27401111111112	54
4054.0	79.26274203703704	54
10273.0	79.18432407407408	54
1293.0	79.11111168518522	39
79171.0	79.09449629629628	54
6879.0	78.95082777777777	54
714.0	78.94712159259258	52
55651.0	78.87386666666667	54
26071.0	78.83018148148149	54
4677.0	78.82888703703703	54
9961.0	78.82751296296294	54
5499.0	78.82134444444443	54
8675.0	78.7496740740741	54
10755.0	78.61024370370372	54
51075.0	78.59753333333332	54
23413.0	78.4966255185185	52
10097.0	78.41607592592594	54
56650.0	78.29372018518517	54
2012.0	78.23703174074075	52
83658.0	78.22457777777778	54
10724.0	78.15730370370372	54
10959.0	78.07337592592593	54
3459.0	78.03611851851853	54
50.0	77.97328518518519	54
5931.0	77.96551666666667	54
1282.0	77.95547025925926	52
9368.0	77.92383388888891	54
26020.0	77.90909240740739	54
10516.0	77.86217612962963	52
10944.0	77.84228333333334	54
183.0	77.71653705555555	50
10121.0	77.71333518518516	54
6774.0	77.62728888888887	54
65993.0	77.57920185185186	54
3028.0	77.49417222222225	54
80332.0	77.46947498148148	51
23162.0	77.43252407407402	54
3671.0	77.38985538888889	52
25844.0	77.36087777777782	54
6184.0	77.3226462962963	54
4641.0	77.25495666666664	54
6620.0	77.25223816111111	16
91289.0	77.23066851851848	54
221092.0	77.16018703703703	54
4123.0	76.91971481481481	54
1832.0	76.88473450000001	44
3539.0	76.8125599074074	38
5859.0	76.80607407407408	54
5408.0	76.77876322592591	7
22794.0	76.74019444444447	54
3679.0	76.70575907407408	54
9709.0	76.65733518518519	54
9553.0	76.6323925925926	54
8402.0	76.60953888888889	54
91663.0	76.58777703703706	54
80762.0	76.5705311111111	54
6623.0	76.4639968703704	52
11075.0	76.43256757777779	32
9796.0	76.41553338888886	49
10412.0	76.38714629629632	54
55679.0	76.30194490740739	53
4809.0	76.20192777777778	54
286257.0	76.18999444444445	54
10555.0	76.17411111111112	54
23353.0	76.15281444444445	54
50861.0	76.07539888888888	54
1760.0	76.07144574074076	54
2286.0	76.05808888888888	54
6520.0	76.05551666666668	54
10365.0	76.03560722222223	54
25793.0	75.9215611111111	54
79004.0	75.73289074074076	54
25840.0	75.73048370370371	54
515.0	75.68838148148146	54
1059.0	75.65114444444444	54
526.0	75.54297962962964	54
5704.0	75.53876111111109	54
1968.0	75.48129074074075	54
27249.0	75.47770555555556	54
26017.0	75.4667425925926	54
9338.0	75.30659444444443	54
127262.0	75.2384148148148	54
5217.0	75.23279837037036	53
6892.0	75.11607962962961	54
84926.0	75.1034222222222	54
10618.0	75.06350555555554	54
3983.0	75.05499185185185	54
6294.0	75.0389703703704	54
378706.0	74.95373333333335	54
11333.0	74.92810185185185	54
2014.0	74.8583787037037	54
51727.0	74.70818518518517	54
5696.0	74.63173944444442	54
8639.0	74.52224998148148	46
10577.0	74.50319592592592	54
54940.0	74.37540740740741	54
51506.0	74.35127407407407	54
4495.0	74.34604853703705	51
813.0	74.3444224074074	54
5036.0	74.32611666666666	54
81688.0	74.32472962962963	54
90135.0	74.27860148148149	54
4676.0	74.22971111111111	54
9572.0	73.96400351851851	54
81894.0	73.93249074074073	54
57018.0	73.92957037037039	54
57060.0	73.87520851851849	54
553115.0	73.83796111111114	54
9249.0	73.7538627777778	54
1642.0	73.65841296296293	54
6048.0	73.64065	54
8570.0	73.6328037037037	54
55643.0	73.60503703703705	54
4720.0	73.59035370370368	54
5438.0	73.5892962962963	54
1025.0	73.54513703703704	54
3875.0	73.4650899814815	45
5119.0	73.45332037037039	54
65009.0	73.43309124074072	51
25796.0	73.41971111111113	54
3915.0	73.39187064814816	53
112464.0	73.37648648148146	54
3400.0	73.35001837037036	52
1783.0	73.34978166666666	54
5118.0	73.34278574074074	54
59342.0	73.27082222222222	54
9867.0	73.23032407407409	54
6612.0	73.18997037037038	54
4724.0	73.16923370370368	54
51255.0	73.15611296296296	54
2739.0	73.1300259259259	54
27063.0	73.09003962962963	10
1500.0	73.07806777777779	54
124446.0	73.07119444444444	54
84266.0	72.9454592592593	54
8031.0	72.92605555555555	54
3338.0	72.91407777777778	54
3303.0	72.8889638888889	54
6182.0	72.80576111111112	54
5339.0	72.78750370370369	54
93974.0	72.77425185185183	54
1267.0	72.67630759259258	54
1388.0	72.57984444444443	54
8673.0	72.54727074074073	54
8775.0	72.54726666666667	54
26580.0	72.36813240740743	54
2874.0	72.30864814814814	54
23207.0	72.26244259259255	54
3150.0	72.14811296296298	54
4811.0	72.14564829629633	53
30968.0	72.0987425925926	54
389125.0	72.0940785185185	54
7414.0	72.07616	54
4833.0	72.02055185185186	54
4604.0	71.97799765740741	23
79085.0	71.95785962962962	54
3295.0	71.95222592592594	54
79038.0	71.9267324074074	54
54460.0	71.90818518518519	54
687.0	71.89955703703703	54
1809.0	71.88495651851854	52
6638.0	71.8677762962963	54
1855.0	71.84838148148148	54
1453.0	71.84288333333336	54
5430.0	71.83777222222223	54
79180.0	71.83173851851852	54
8560.0	71.82925	54
9669.0	71.80414333333333	54
1200.0	71.80213888888888	54
81926.0	71.79462407407406	54
9638.0	71.7105182962963	53
6050.0	71.70723703703705	54
6015.0	71.53511481481479	54
85014.0	71.53151481481483	54
3159.0	71.52986351851851	54
10284.0	71.52619814814814	54
3912.0	71.44664568518519	52
9978.0	71.43275925925926	54
24148.0	71.43263333333331	54
22919.0	71.3233148148148	54
5585.0	71.27785740740741	54
482.0	71.26945850555555	51
6238.0	71.21619074074073	54
27250.0	71.20346425925926	54
6881.0	71.19068333333333	54
84326.0	71.17338888888891	54
50809.0	71.15730370370372	54
28958.0	71.09384814814815	54
534.0	71.07325127777779	51
79735.0	70.9910277777778	54
23564.0	70.95640518518519	54
6631.0	70.89480740740743	54
85012.0	70.8821035185185	54
533.0	70.87078888888888	54
3192.0	70.82918148148148	54
3799.0	70.76633703703703	54
10921.0	70.70861666666667	54
5162.0	70.61712592592593	54
8661.0	70.60371666666667	54
1209.0	70.5892685185185	54
51655.0	70.57232425925928	52
10482.0	70.49375740740737	54
22948.0	70.40363148148147	54
57658.0	70.35929999999998	54
8861.0	70.34413148148148	54
2318.0	70.33927405555555	49
6432.0	70.27860555555556	54
4055.0	70.25835555555557	54
997.0	70.19632037037036	54
30008.0	70.17448425925926	54
4700.0	70.17223333333334	54
372.0	69.97739444444444	54
6576.0	69.93679259259258	54
10975.0	69.91804444444443	54
1155.0	69.89818888888888	54
3429.0	69.86065574074073	54
57410.0	69.77306851851853	54
23642.0	69.75708888888887	54
11135.0	69.73085942592593	53
29959.0	69.7306851851852	54
7259.0	69.70460555555553	54
599.0	69.68210259259257	54
54987.0	69.6508351851852	54
221749.0	69.55162111111112	54
10657.0	69.54539814814818	54
5284.0	69.54467094814815	16
26993.0	69.53780555555556	54
55969.0	69.47551851851851	54
25915.0	69.42327407407407	54
8878.0	69.31461481481483	54
90952.0	69.25552192592593	53
5684.0	69.24768518518519	54
136319.0	69.22934259259259	54
25828.0	69.18306296296298	54
64949.0	69.1123166666667	54
3189.0	69.07357407407405	54
50488.0	69.0585425925926	54
6396.0	68.99441851851853	54
824.0	68.98830611111111	54
25870.0	68.95599814814813	54
10890.0	68.9478722222222	54
6601.0	68.94216851851854	54
4783.0	68.91621388888889	54
8764.0	68.86681796296295	54
100507303.0	68.86177462962962	54
3065.0	68.84458500000002	54
9927.0	68.80831111111112	54
9775.0	68.77328148148146	54
8667.0	68.76599074074073	54
3476.0	68.73179259259261	54
3735.0	68.7126962962963	54
28959.0	68.70607437037039	53
2824.0	68.6957489074074	52
7170.0	68.67677222222221	54
6284.0	68.64865981481482	54
3146.0	68.63159814814816	54
5764.0	68.56228079259262	51
9314.0	68.49845375925928	53
55573.0	68.46721296296295	54
54867.0	68.44567407407409	54
1108.0	68.38204259259261	54
2817.0	68.35474996296296	52
83862.0	68.3359648148148	54
23435.0	68.32550925925926	54
3148.0	68.3068685185185	54
10163.0	68.29128851851851	54
2532.0	68.26261711111113	52
83939.0	68.18822222222222	54
5018.0	68.14439999999999	54
10598.0	68.12674444444445	54
27352.0	68.09147037037037	54
64129.0	67.89609198148149	52
10922.0	67.89170370370371	54
55754.0	67.8746425925926	54
84572.0	67.86607777777778	54
9406.0	67.80747444444444	54
25939.0	67.71995574074076	54
3609.0	67.68060555555559	54
11100.0	67.66844074074073	54
391.0	67.66158518518519	54
50717.0	67.65794259259262	54
7466.0	67.65785940740741	53
93185.0	67.61168870370369	54
9531.0	67.54863555555552	54
83871.0	67.53095981481482	54
10324.0	67.52102125925927	46
11047.0	67.50680555555556	54
51660.0	67.49949444444445	54
4638.0	67.45561696296294	52
51162.0	67.3913534074074	53
4967.0	67.36735370370371	54
7408.0	67.33956537037038	54
10159.0	67.32932407407407	54
5682.0	67.26805925925927	54
7205.0	67.16802166666668	54
84987.0	67.14137037037038	54
2287.0	67.102355	54
6723.0	66.93808888888887	54
1213.0	66.90537407407409	54
23020.0	66.90502222222223	54
1027.0	66.89887407407409	54
171024.0	66.88755864814814	50
4707.0	66.85699444444444	54
64771.0	66.85053333333332	54
5566.0	66.74646666666666	54
5863.0	66.65784629629628	54
5595.0	66.65666444444444	54
439.0	66.5895037037037	54
1653.0	66.55566129629628	54
5860.0	66.45597759259256	54
29896.0	66.44906851851853	54
4942.0	66.4474062962963	54
55207.0	66.38925925925925	54
100505641.0	66.30945555555553	54
5089.0	66.30397777777777	54
1120.0	66.27649814814814	54
9351.0	66.25189449999999	53
22985.0	66.24336666666666	54
2805.0	66.21717	54
55004.0	66.2112314814815	54
27013.0	66.19597407407407	54
5538.0	66.10131333333331	54
3895.0	66.05886351851852	54
5531.0	66.0493166666667	54
55052.0	66.04404814814814	54
26528.0	65.9530722222222	54
191.0	65.8140425925926	54
56270.0	65.78864814814817	54
5005.0	65.76696803703705	8
92154.0	65.75937190740741	52
11325.0	65.74780925925928	54
51433.0	65.67334629629629	54
6038.0	65.65780462962964	54
27316.0	65.64598703703702	54
8943.0	65.60536481481482	54
127829.0	65.5966574074074	54
23326.0	65.55827962962962	54
84557.0	65.48839777777779	54
7376.0	65.42738703703702	54
3276.0	65.35906296296295	54
4728.0	65.31264444444443	54
91300.0	65.31106851851852	54
29920.0	65.25485370370372	54
6626.0	65.18211666666667	54
10140.0	65.18134814814815	54
373156.0	65.15882407407409	54
1889.0	65.10404518518519	54
10095.0	65.00035962962963	54
10573.0	64.96417037037037	54
64834.0	64.95188888888886	54
3098.0	64.9393688888889	54
8406.0	64.93623920370369	52
79869.0	64.92480925925926	54
107075141.0	64.92363592592594	54
84364.0	64.91492777777775	54
10227.0	64.89165925925924	54
4926.0	64.88206296296296	54
51631.0	64.87711666666667	54
84617.0	64.86986777777777	54
1808.0	64.86300259259258	54
1874.0	64.81913148148149	54
2029.0	64.81500555555554	54
3280.0	64.81153722222221	54
11041.0	64.66272296296297	53
9240.0	64.64838685185187	54
83982.0	64.64383759259256	54
2194.0	64.59159870370371	54
4034.0	64.58756296296298	54
115939.0	64.58292037037037	54
6640.0	64.57649648148147	54
1081.0	64.53156466537037	1
3936.0	64.50185392592593	53
322.0	64.46288222222223	54
2873.0	64.45206666666668	54
4077.0	64.45197407407406	54
2030.0	64.43959166666663	54
6439.0	64.3818881148148	3
3501.0	64.3271400925926	39
51246.0	64.27468166666665	54
9375.0	64.2610111111111	54
3693.0	64.24216851851854	54
