trait_pair	EFO	Common Study	Rare Study	g_C	g_R	nShared	Log2SizeOE	J_RC	jaccard_zero	N_C	N_R	binary	Mean_Constraint	DiffRC_Constraint	Mean_GO	DiffRC_GO	Mean_GeneSize	DiffRC_GeneSize	Mean_mRNA	DiffRC_mRNA	Mean_nTissues	DiffRC_nTissues	density_R	density_C	assortativity_RC
37262146_EFO_0004627_GCST90102623_EFO_0004627	EFO_0004627	GCST90102623	37262146	3	42	1	1.5033673933604768	0.022727272727272728	0	27520.0	400675.0	0	0.02568098	-0.40789490556118324	18.8	-0.8852459016393442	74175.0	-0.5564535930594205	7.725700065185183	0.31533631613987173	51.13333333333333	0.11282051282051282	0.0545876887340302	0.0	0.0034601356543375
34375979_EFO_0004631_GCST002602_EFO_0004631	EFO_0004631	GCST002602	34375979	3	5	0	1.0198451000748348	0.0	1	1853.0	245260.0	0	0.00482765	-1.5389474599919033	14.75	-0.13333333333333333	38801.25	-0.8657779820730866	11.588960419699077	-0.8400408250597957	21.125	-0.8085106382978723	0.1	0.0	0.0024037623705566
36088354_EFO_0004631_GCST002602_EFO_0004631	EFO_0004631	GCST002602	36088354	3	3	0	0.8783519266411797	0.0	1	1853.0	174472.0	0	0.005977540000000001	-1.5389474599919033	14.5	-0.20689655172413793	42709.5	-0.9194909797586017	15.517377309907411	-0.36990088581158964	43.5	0.4827586206896552	0.3333333333333333	0.0	0.0024882308395746
34375979_EFO_0004631_GCST004726_EFO_0004631	EFO_0004631	GCST004726	34375979	8	5	0	1.0845941484395347	0.0	1	42274.0	245260.0	0	0.007038976923076924	-1.5389474599919033	14.615384615384615	-0.06896551724137931	57977.153846153844	-1.0460634411304197	12.549073033589744	-0.7056549474972547	31.23076923076923	-1.0	0.1	0.0714285714285714	0.0022931060726491
36088354_EFO_0004631_GCST004726_EFO_0004631	EFO_0004631	GCST004726	36088354	8	3	0	1.0563228815503634	0.0	1	42274.0	174472.0	0	0.008068249090909092	-1.5389474599919033	14.454545454545455	-0.14285714285714285	63595.454545454544	-1.0939380552692288	14.866411812592595	-0.21527567416237128	45.27272727272727	0.25	0.3333333333333333	0.0714285714285714	0.0024259962811457
34375979_EFO_0004631_GCST005367_EFO_0004631	EFO_0004631	GCST005367	34375979	4	5	0	1.3765321676312734	0.0	1	79366.0	245260.0	0	0.001705377777777778	-0.4218312692102314	12.666666666666666	0.24	43340.11111111111	-0.9194988313728495	12.490806323127575	-0.8546167075836146	22.22222222222222	-0.7956989247311828	0.1	0.5	0.0045818775443787
36088354_EFO_0004631_GCST005367_EFO_0004631	EFO_0004631	GCST005367	36088354	4	3	0	1.368128107771638	0.0	1	79366.0	174472.0	0	0.00179892	-0.4218312692102314	11.857142857142858	0.16666666666666666	47986.857142857145	-0.9715807477812258	16.115691058571436	-0.3870292585561334	41.714285714285715	0.49710982658959535	0.3333333333333333	0.5	0.0051412418085578
34375979_EFO_0004631_GCST90019526_EFO_0004631	EFO_0004631	GCST90019526	34375979	39	5	2	1.3811905401396272	0.047619047619047616	0	339705.0	245260.0	0	0.0033012428409090913	-0.8810090553910588	14.886363636363637	-0.06896551724137931	48528.818181818184	-0.7057774514174818	4.936318230197809	0.47928398005368733	28.181818181818183	-0.7272727272727273	0.1	0.0580296896086369	0.0060808670575138
36088354_EFO_0004631_GCST90019526_EFO_0004631	EFO_0004631	GCST90019526	36088354	39	3	1	1.6141310395834854	0.024390243902439025	0	339705.0	174472.0	0	0.003392826785714286	-0.8810090553910588	14.857142857142858	-0.14285714285714285	49550.357142857145	-0.7637990383198725	5.180728157870369	0.9320921925987166	31.714285714285715	0.5714285714285714	0.3333333333333333	0.0580296896086369	0.0054379644762487
34375979_EFO_0004631_GCST90025967_EFO_0004631	EFO_0004631	GCST90025967	34375979	4	5	2	1.7386281462795918	0.2857142857142857	0	418691.0	245260.0	0	0.0016894488888888888	-0.4054686968885649	12.222222222222221	0.3333333333333333	23629.666666666668	0.10008936550491511	6.952531161522633	0.18221744381146096	21.11111111111111	-0.7272727272727273	0.1	0.0	0.0013881679977384
36088354_EFO_0004631_GCST90025967_EFO_0004631	EFO_0004631	GCST90025967	36088354	4	3	1	1.9411578513763632	0.16666666666666666	0	418691.0	174472.0	0	0.0017784400000000003	-0.4054686968885649	11.285714285714286	0.2608695652173913	22644.85714285714	0.03308588673260347	8.995051565079367	0.6762522250225286	40.285714285714285	0.5714285714285714	0.3333333333333333	0.0	0.0014366016711065
34226706_EFO_0004696_GCST001612_EFO_0004696	EFO_0004696	GCST001612	34226706	7	35	0	1.2755658514557946	0.0	1	21791.0	397043.0	0	0.005497756666666667	-0.018898856055279526	17.0	0.0	20660.0	-0.3208264891501686	9.074346904320985	-0.30402283716698514	48.666666666666664	0.17391304347826086	0.0336134453781512	0.0952380952380952	0.002166055200999
34375979_EFO_0004696_GCST001612_EFO_0004696	EFO_0004696	GCST001612	34375979	7	5	1	2.084063507965045	0.09090909090909091	0	21791.0	232971.0	0	0.02458751916666667	1.6065322568003537	14.083333333333334	-0.5185185185185185	19803.75	-0.9186485825337718	8.314248075617284	-1.0409767439138315	39.916666666666664	-0.12658227848101267	0.1	0.0952380952380952	0.0003145725605519
34662886_EFO_0004696_GCST001612_EFO_0004696	EFO_0004696	GCST001612	34662886	7	14	1	1.6700295979791953	0.05	0	21791.0	374766.9791666667	0	0.01120533	0.8602521167892149	14.0	-0.3050847457627119	32419.333333333332	0.2695019459642394	8.113865462962963	-0.5868780733574158	46.0	0.13333333333333333	0.0549450549450549	0.0952380952380952	0.0012244408113534
36809768_EFO_0004696_GCST001612_EFO_0004696	EFO_0004696	GCST001612	36809768	7	269	5	1.558527091276801	0.01845018450184502	0	21791.0	356748.0	0	0.007669620507246375	0.3214394128378601	13.101449275362318	-0.26666666666666666	25559.452898550724	-0.05037138874567986	12.040796184011004	0.0353661991811313	52.721014492753625	0.23157894736842105	0.0363979359707041	0.0952380952380952	0.0037030835251664
37262146_EFO_0004696_GCST001612_EFO_0004696	EFO_0004696	GCST001612	37262146	7	37	1	1.84293152648996	0.023255813953488372	0	21791.0	365408.0	0	0.043715416590909086	1.6047088350731027	15.318181818181818	-0.125	29299.613636363636	0.10312847780388278	10.605555260521882	-0.11081214753762181	52.09090909090909	0.25	0.063063063063063	0.0952380952380952	0.0021824348571428
34226706_EFO_0004696_GCST90012111_EFO_0004696	EFO_0004696	GCST90012111	34226706	301	35	6	1.317645364593511	0.01818181818181818	0	370125.0	397043.0	0	0.03893085416666658	-1.5461497723225166	15.208333333333334	0.125	72543.22916666667	-1.2083796093455468	12.872571001543209	-0.4386337260849991	53.583333333333336	-0.07692307692307693	0.0336134453781512	0.0396456256921373	0.0085503757370869
34375979_EFO_0004696_GCST90012111_EFO_0004696	EFO_0004696	GCST90012111	34375979	301	5	2	1.3713059888207333	0.006578947368421052	0	370125.0	232971.0	0	0.04295722696078421	0.17807899340135205	14.918300653594772	-0.4	77596.24183006537	-1.551304897029301	13.215138115831516	-1.1389545668122478	53.72222222222222	-0.37362637362637363	0.1	0.0396456256921373	0.0075233783259553
34662886_EFO_0004696_GCST90012111_EFO_0004696	EFO_0004696	GCST90012111	34662886	301	14	6	1.5149035200303214	0.019417475728155338	0	370125.0	374766.9791666667	0	0.041540232222222126	-1.0136146104581585	14.88888888888889	-0.18181818181818182	76786.06666666667	-0.7638872430909402	13.061753845267488	-0.7115927953434643	53.733333333333334	-0.11764705882352941	0.0549450549450549	0.0396456256921373	0.0079361298426315
36809768_EFO_0004696_GCST90012111_EFO_0004696	EFO_0004696	GCST90012111	36809768	301	269	51	1.3220857750930923	0.09826589595375723	0	370125.0	356748.0	0	0.02625732715789468	-1.3887447689473305	14.056140350877193	-0.14285714285714285	53616.1649122807	-1.0205475509851698	12.749686023375567	-0.10401527821005167	53.52807017543859	-0.018691588785046728	0.0363979359707041	0.0396456256921373	0.0067649242861248
37262146_EFO_0004696_GCST90012111_EFO_0004696	EFO_0004696	GCST90012111	37262146	301	37	11	1.5855357096951863	0.03363914373088685	0	370125.0	365408.0	0	0.0437081051775147	0.1729892613046991	15.0	0.0	73360.91124260356	-0.9025478411562996	13.04942520118343	-0.2491045783593663	54.0	0.0	0.063063063063063	0.0396456256921373	0.0080613253306306
34226706_EFO_0004696_GCST90020234_EFO_0004696	EFO_0004696	GCST90020234	34226706	25	35	0	0.4442697635073049	0.0	1	389354.0	397043.0	0	0.018322859166666663	-1.4753497437817014	15.333333333333334	0.26666666666666666	57419.25	-1.4025392772826195	9.451720096450618	-0.22157503999688813	51.041666666666664	-0.04878048780487805	0.0336134453781512	0.0633333333333333	0.0031022106387203
34375979_EFO_0004696_GCST90020234_EFO_0004696	EFO_0004696	GCST90020234	34375979	25	5	0	0.4077731842978438	0.0	1	389354.0	232971.0	0	0.038783866666666666	0.3403403220349831	12.5	-0.2608695652173913	93836.0	-1.6700066357000665	9.525053757098767	-0.9784709075482394	49.916666666666664	-0.3463687150837989	0.1	0.0633333333333333	0.0028325957966724
34662886_EFO_0004696_GCST90020234_EFO_0004696	EFO_0004696	GCST90020234	34662886	25	14	0	0.6014915280869293	0.0	1	389354.0	374766.9791666667	0	0.028301992307692307	-0.8858409374785736	12.820512820512821	-0.0392156862745098	83544.64102564103	-1.0342510140892398	9.137738731481482	-0.5092841783535089	50.88461538461539	-0.08955223880597014	0.0549450549450549	0.0633333333333333	0.0037727369908844
36809768_EFO_0004696_GCST90020234_EFO_0004696	EFO_0004696	GCST90020234	36809768	25	269	6	0.4738839628367245	0.020833333333333332	0	389354.0	356748.0	0	0.010154017108843536	-1.2982489772583505	13.0	0.0	32761.374149659863	-1.2500073453797562	11.936191777525824	0.11913794611883172	52.95748299319728	0.009478672985781991	0.0363979359707041	0.0633333333333333	0.0036712466725649
37262146_EFO_0004696_GCST90020234_EFO_0004696	EFO_0004696	GCST90020234	37262146	25	37	1	0.7056972257752516	0.01639344262295082	0	389354.0	365408.0	0	0.0450313564516129	0.33535744459869515	14.193548387096774	0.14285714285714285	62364.8064516129	-1.1518898972773512	10.52621076239546	-0.027014825675700335	53.395161290322584	0.028169014084507043	0.063063063063063	0.0633333333333333	0.0035341712039935
34226706_EFO_0004696_GCST90025958_EFO_0004696	EFO_0004696	GCST90025958	34226706	15	35	9	1.8792797008055595	0.21951219512195122	0	397043.0	397043.0	0	0.007847411	-0.8371226247193108	17.6	-0.1111111111111111	36739.9	-1.1954768093280452	7.416664796296294	0.5742223481166339	47.0	0.2222222222222222	0.0336134453781512	0.0952380952380952	0.0036865600743099
34375979_EFO_0004696_GCST90025958_EFO_0004696	EFO_0004696	GCST90025958	34375979	15	5	2	2.129518847470013	0.1111111111111111	0	397043.0	232971.0	0	0.02282575	1.1716092178346946	16.75	-0.6206896551724138	60346.0	-1.5431957010976898	4.474082337037037	-0.2553891718292784	39.25	-0.07792207792207792	0.1	0.0952380952380952	0.0008424790700455
34662886_EFO_0004696_GCST90025958_EFO_0004696	EFO_0004696	GCST90025958	34662886	15	14	5	2.1601454782389697	0.20833333333333334	0	397043.0	374766.9791666667	0	0.013681955172413792	0.04710045041015258	15.862068965517242	-0.4126984126984127	56899.34482758621	-0.7465699472641908	5.520753260536398	0.29050792755939486	43.86206896551724	0.18181818181818182	0.0549450549450549	0.0952380952380952	0.002410180533154
36809768_EFO_0004696_GCST90025958_EFO_0004696	EFO_0004696	GCST90025958	36809768	15	269	7	1.4290912258182615	0.02527075812274368	0	397043.0	356748.0	0	0.008022112781690141	-0.5353753851127807	13.316901408450704	-0.375	28252.408450704224	-1.0055321801464858	11.665388790916795	0.8704079163565536	52.313380281690144	0.27956989247311825	0.0363979359707041	0.0952380952380952	0.0038450433174242
37262146_EFO_0004696_GCST90025958_EFO_0004696	EFO_0004696	GCST90025958	37262146	15	37	3	1.9246031055158213	0.061224489795918366	0	397043.0	365408.0	0	0.040095059615384614	1.1682350983438545	16.153846153846153	-0.23529411764705882	43431.88461538462	-0.8863904218501544	8.776059640313388	0.7481469345322075	49.96153846153846	0.2978723404255319	0.063063063063063	0.0952380952380952	0.0045294936764941
34226706_EFO_0004696_GCST90249533_EFO_0004696	EFO_0004696	GCST90249533	34226706	3	35	0	0.9294740381646402	0.0	1	10708.0	397043.0	0	0.009285709210526316	-1.6294704061533958	16.92105263157895	0.06060606060606061	19424.026315789473	-0.0006690856686996577	11.173859791910328	-1.317715711400591	50.0	0.0	0.0336134453781512	0.0	0.0021790716677546
34375979_EFO_0004696_GCST90249533_EFO_0004696	EFO_0004696	GCST90249533	34375979	3	5	1	1.9972443201605523	0.14285714285714285	0	10708.0	232971.0	0	0.052125175	-0.04749744929581499	12.25	-0.46153846153846156	13504.75	-0.645973725410115	17.906884877314813	-1.676110014126476	41.875	-0.2988505747126437	0.1	0.0	-0.0004504393633556
34662886_EFO_0004696_GCST90249533_EFO_0004696	EFO_0004696	GCST90249533	34662886	3	14	1	1.4533269706809642	0.0625	0	10708.0	374766.9791666667	0	0.021015476470588237	-1.1718700953582377	13.117647058823529	-0.24561403508771928	32423.470588235294	0.5772246877430571	12.5808986372549	-1.4703701486896859	48.35294117647059	-0.04081632653061224	0.0549450549450549	0.0	0.0004939083039211
36809768_EFO_0004696_GCST90249533_EFO_0004696	EFO_0004696	GCST90249533	36809768	3	269	1	1.0633974233278145	0.0036900369003690036	0	10708.0	356748.0	0	0.008230758933823528	-1.4968627489937003	13.033088235294118	-0.20689655172413793	25458.83088235294	0.2708954228014768	12.377734738596132	-1.1021292628688808	52.966911764705884	0.05825242718446602	0.0363979359707041	0.0	0.0035376174502191
37262146_EFO_0004696_GCST90249533_EFO_0004696	EFO_0004696	GCST90249533	37262146	3	37	1	1.6915946289885917	0.02564102564102564	0	10708.0	365408.0	0	0.0511357375	-0.052623478770417384	15.075	-0.06451612903225806	28989.4	0.41983739837398376	12.753213339351849	-1.19988426538609	53.7	0.07692307692307693	0.063063063063063	0.0	0.0025216603315426
34375979_EFO_0004698_GCST003981_EFO_0004698	EFO_0004698	GCST003981	34375979	5	3	0	-0.6748221839618224	0.0	1	59128.0	281104.0	1	0.005577251250000001	-1.1646600533841636	10.375	0.782608695652174	101942.0	-1.151295487954038	16.54980453888889	-0.9897850094343859	37.625	-1.2615384615384615	0.0	0.0	-0.0005308988866231
34375979_EFO_0004698_GCST007988_EFO_0004698	EFO_0004698	GCST007988	34375979	141	3	0	0.5761200948902503	0.0	1	1331010.0	281104.0	1	0.06904012541666665	-1.8878101033362844	14.041666666666666	0.13333333333333333	150313.45833333334	-1.2060422833868698	8.788112863464507	-0.1695103129301092	51.166666666666664	-1.25	0.0	0.0317122593718338	0.004575373462797
34375979_EFO_0004698_GCST010097_EFO_0004698	EFO_0004698	GCST010097	34375979	7	3	0	0.3395499162627365	0.0	1	422239.0	281104.0	1	0.08474652599999999	-1.9334550835231283	17.4	-0.11764705882352941	109637.0	-1.151295487954038	12.6367219487037	-0.6658417024236762	40.0	-1.25	0.0	0.0	-0.000408765143536
34375979_EFO_0004698_GCST90131901_EFO_0004698	EFO_0004698	GCST90131901	34375979	511	3	0	0.8333550383005014	0.0	1	2365010.0	281104.0	1	0.04395100848249027	-1.8240625456949218	13.017509727626459	0.20689655172413793	120517.4785992218	-1.0475506863115476	7.990440160552671	-0.07187703342881399	50.77237354085603	-1.2380952380952381	0.0	0.027136333985649	0.0105295026103445
34375979_EFO_0004698_GCST90267286_EFO_0004698	EFO_0004698	GCST90267286	34375979	7	3	0	-0.3566004735050969	0.0	1	283595.0	281104.0	1	0.123607726	-1.9542394636073523	18.8	-0.2222222222222222	109637.0	-1.151295487954038	17.64309531888889	-0.9897850094343859	40.0	-1.25	0.0	0.0952380952380952	-0.0003170965433166
34375979_EFO_0004705_GCST007073_EFO_0004705	EFO_0004705	GCST007073	34375979	76	26	2	0.3299566239850268	0.02	0	459000.0	180146.0	1	0.028493290392156864	-1.1122982781834378	17.08823529411765	-0.4918032786885246	67978.59803921569	-0.516516889778297	10.804226726034859	-0.23764899116501467	52.872549019607845	-0.009478672985781991	0.0492307692307692	0.0645614035087719	0.0058346720339448
34375979_EFO_0004705_GCST90018642_EFO_0004705	EFO_0004705	GCST90018642	34375979	4	26	0	0.0634389241341111	0.0	1	173770.0	180146.0	1	0.012493209333333333	-0.9818698551973001	14.5	-0.989010989010989	51784.03333333333	-0.7411993432686798	11.478736821604938	-1.0170632572014204	52.63333333333333	-0.018867924528301886	0.0492307692307692	0.1666666666666666	0.0004412284192509
34375979_EFO_0004705_GCST90018862_EFO_0004705	EFO_0004705	GCST90018862	34375979	41	26	2	0.3645637494351648	0.03076923076923077	0	583911.0	180146.0	1	0.016446154776119402	-0.6971871239076114	13.64179104477612	-0.2641509433962264	84419.10447761194	-0.8399604736680112	8.939240314759537	0.010437596653702341	50.35820895522388	0.06896551724137931	0.0492307692307692	0.0585365853658536	0.0026261939450342
34375979_EFO_0004705_GCST90204167_EFO_0004705	EFO_0004705	GCST90204167	34375979	39	26	1	0.1465270239456129	0.015625	0	494577.0	180146.0	1	0.015002667999999999	-0.5962382274657212	14.2	-0.32727272727272727	75869.2	-0.7336127469184925	8.486109777777777	0.09922694055024461	50.4	0.06896551724137931	0.0492307692307692	0.0850202429149797	0.0037295133129246
34375979_EFO_0004705_GCST90319320_EFO_0004705	EFO_0004705	GCST90319320	34375979	67	26	2	0.3238361026607682	0.02197802197802198	0	691986.0	180146.0	1	0.023704146451612902	-0.9803429460878408	14.741935483870968	-0.32727272727272727	84039.03225806452	-0.7571048219412037	11.600980272202309	-0.3346250015424697	52.86021505376344	-0.009478672985781991	0.0492307692307692	0.073270013568521	0.0048846377519602
30175238_EFO_0004713_GCST007080_EFO_0004713	EFO_0004713	GCST007080	30175238	354	11	3	0.6223209409941843	0.008287292817679558	0	370000.0	68470.0	0	0.033701575068493056	-0.6346459786674241	13.87945205479452	-0.3333333333333333	129027.58630136987	-1.492936758854189	10.404448807813292	0.13792543813914965	51.96986301369863	-0.019417475728155338	0.0	0.0301371616971559	0.0131544277165599
34375979_EFO_0004713_GCST007080_EFO_0004713	EFO_0004713	GCST007080	34375979	354	4	2	1.4560184850414584	0.0056179775280898875	0	370000.0	213774.0	0	0.03386368765363119	-1.556162609370098	13.983240223463687	-0.11320754716981132	134917.6061452514	0.9114625017594076	10.300680455431408	-0.6614026205358466	51.89385474860335	-0.20105820105820105	0.1666666666666666	0.0301371616971559	0.0132602206641198
30175238_EFO_0004713_GCST007431_EFO_0004713	EFO_0004713	GCST007431	30175238	83	11	2	0.7871845464694684	0.021739130434782608	0	321047.0	68470.0	0	0.024831405851063828	-0.3701968339653831	12.648936170212766	-0.2608695652173913	125694.6914893617	-1.516421326659582	10.083976951536643	0.188473276077672	51.88297872340426	-0.019417475728155338	0.0	0.0384954451954158	0.0051260462519168
